psgc10,name,province,year,births,deaths,flag,source
0806025000,San Jorge,Samar,2022,248.0,78.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0806025000,San Jorge,Samar,2023,231.0,104.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0806025000,San Jorge,Samar,2024,223.0,104.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0806026000,Pagsanghan,Samar,2017,99.0,37.0,,vital_events_2017.xlsx
0806026000,Pagsanghan,Samar,2018,,49.0,,deaths_2018_stat_tables.xlsx
0806026000,Pagsanghan,Samar,2019,94.0,39.0,preliminary,vitalstats_2019_stat_tables.xlsx
0806026000,Pagsanghan,Samar,2020,85.0,42.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0806026000,Pagsanghan,Samar,2021,80.0,57.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0806026000,Pagsanghan,Samar,2022,81.0,51.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0806026000,Pagsanghan,Samar,2023,55.0,46.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0806026000,Pagsanghan,Samar,2024,75.0,53.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0806401000,Anahawan,Southern Leyte,2017,101.0,71.0,,vital_events_2017.xlsx
0806401000,Anahawan,Southern Leyte,2018,,80.0,,deaths_2018_stat_tables.xlsx
0806401000,Anahawan,Southern Leyte,2019,87.0,59.0,preliminary,vitalstats_2019_stat_tables.xlsx
0806401000,Anahawan,Southern Leyte,2020,76.0,51.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0806401000,Anahawan,Southern Leyte,2021,77.0,85.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0806401000,Anahawan,Southern Leyte,2022,73.0,75.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0806401000,Anahawan,Southern Leyte,2023,76.0,63.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0806401000,Anahawan,Southern Leyte,2024,65.0,64.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0806402000,Bontoc,Southern Leyte,2017,405.0,211.0,,vital_events_2017.xlsx
0806402000,Bontoc,Southern Leyte,2018,,202.0,,deaths_2018_stat_tables.xlsx
0806402000,Bontoc,Southern Leyte,2019,416.0,175.0,preliminary,vitalstats_2019_stat_tables.xlsx
0806402000,Bontoc,Southern Leyte,2020,325.0,183.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0806402000,Bontoc,Southern Leyte,2021,325.0,244.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0806402000,Bontoc,Southern Leyte,2022,329.0,254.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0806402000,Bontoc,Southern Leyte,2023,312.0,205.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0806402000,Bontoc,Southern Leyte,2024,320.0,222.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0806403000,Hinunangan,Southern Leyte,2017,352.0,217.0,,vital_events_2017.xlsx
0806403000,Hinunangan,Southern Leyte,2018,,220.0,,deaths_2018_stat_tables.xlsx
0806403000,Hinunangan,Southern Leyte,2019,342.0,237.0,preliminary,vitalstats_2019_stat_tables.xlsx
0806403000,Hinunangan,Southern Leyte,2020,323.0,214.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0806403000,Hinunangan,Southern Leyte,2021,285.0,311.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0806403000,Hinunangan,Southern Leyte,2022,356.0,244.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0806403000,Hinunangan,Southern Leyte,2023,318.0,240.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0806403000,Hinunangan,Southern Leyte,2024,299.0,230.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0806404000,Hinundayan,Southern Leyte,2017,138.0,106.0,,vital_events_2017.xlsx
0806404000,Hinundayan,Southern Leyte,2018,,119.0,,deaths_2018_stat_tables.xlsx
0806404000,Hinundayan,Southern Leyte,2019,119.0,97.0,preliminary,vitalstats_2019_stat_tables.xlsx
0806404000,Hinundayan,Southern Leyte,2020,131.0,90.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0806404000,Hinundayan,Southern Leyte,2021,127.0,152.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0806404000,Hinundayan,Southern Leyte,2022,138.0,128.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0806404000,Hinundayan,Southern Leyte,2023,112.0,123.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0806404000,Hinundayan,Southern Leyte,2024,101.0,107.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0806405000,Libagon,Southern Leyte,2017,169.0,118.0,,vital_events_2017.xlsx
0806405000,Libagon,Southern Leyte,2018,,112.0,,deaths_2018_stat_tables.xlsx
0806405000,Libagon,Southern Leyte,2019,179.0,112.0,preliminary,vitalstats_2019_stat_tables.xlsx
0806405000,Libagon,Southern Leyte,2020,158.0,128.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0806405000,Libagon,Southern Leyte,2021,151.0,173.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0806405000,Libagon,Southern Leyte,2022,173.0,129.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0806405000,Libagon,Southern Leyte,2023,167.0,134.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0806405000,Libagon,Southern Leyte,2024,148.0,125.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0806406000,Liloan,Southern Leyte,2017,300.0,176.0,,vital_events_2017.xlsx
0806406000,Liloan,Southern Leyte,2018,,188.0,,deaths_2018_stat_tables.xlsx
0806406000,Liloan,Southern Leyte,2019,299.0,152.0,preliminary,vitalstats_2019_stat_tables.xlsx
0806406000,Liloan,Southern Leyte,2020,235.0,166.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0806406000,Liloan,Southern Leyte,2021,223.0,247.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0806406000,Liloan,Southern Leyte,2022,230.0,225.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0806406000,Liloan,Southern Leyte,2023,241.0,180.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0806406000,Liloan,Southern Leyte,2024,222.0,170.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0806407000,City of Maasin ,Southern Leyte,2017,1196.0,664.0,,vital_events_2017.xlsx
0806407000,City of Maasin ,Southern Leyte,2018,,683.0,,deaths_2018_stat_tables.xlsx
0806407000,City of Maasin ,Southern Leyte,2019,1104.0,608.0,preliminary,vitalstats_2019_stat_tables.xlsx
0806407000,City of Maasin ,Southern Leyte,2020,1006.0,667.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0806407000,City of Maasin ,Southern Leyte,2021,900.0,837.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0806407000,City of Maasin ,Southern Leyte,2022,888.0,709.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0806407000,City of Maasin ,Southern Leyte,2023,862.0,734.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0806407000,City of Maasin ,Southern Leyte,2024,768.0,706.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0806408000,Macrohon,Southern Leyte,2017,378.0,198.0,,vital_events_2017.xlsx
0806408000,Macrohon,Southern Leyte,2018,,199.0,,deaths_2018_stat_tables.xlsx
0806408000,Macrohon,Southern Leyte,2019,327.0,192.0,preliminary,vitalstats_2019_stat_tables.xlsx
0806408000,Macrohon,Southern Leyte,2020,314.0,213.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0806408000,Macrohon,Southern Leyte,2021,269.0,295.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0806408000,Macrohon,Southern Leyte,2022,280.0,275.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0806408000,Macrohon,Southern Leyte,2023,255.0,212.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0806408000,Macrohon,Southern Leyte,2024,244.0,245.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0806409000,Malitbog,Southern Leyte,2017,302.0,154.0,,vital_events_2017.xlsx
0806409000,Malitbog,Southern Leyte,2018,,133.0,,deaths_2018_stat_tables.xlsx
0806409000,Malitbog,Southern Leyte,2019,215.0,124.0,preliminary,vitalstats_2019_stat_tables.xlsx
0806409000,Malitbog,Southern Leyte,2020,204.0,131.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0806409000,Malitbog,Southern Leyte,2021,162.0,209.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0806409000,Malitbog,Southern Leyte,2022,176.0,190.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0806409000,Malitbog,Southern Leyte,2023,184.0,156.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0806409000,Malitbog,Southern Leyte,2024,156.0,184.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0806410000,Padre Burgos,Southern Leyte,2017,129.0,74.0,,vital_events_2017.xlsx
0806410000,Padre Burgos,Southern Leyte,2018,,85.0,,deaths_2018_stat_tables.xlsx
0806410000,Padre Burgos,Southern Leyte,2019,142.0,83.0,preliminary,vitalstats_2019_stat_tables.xlsx
0806410000,Padre Burgos,Southern Leyte,2020,133.0,91.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0806410000,Padre Burgos,Southern Leyte,2021,116.0,123.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0806410000,Padre Burgos,Southern Leyte,2022,112.0,93.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0806410000,Padre Burgos,Southern Leyte,2023,132.0,71.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0806410000,Padre Burgos,Southern Leyte,2024,119.0,98.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0806411000,Pintuyan,Southern Leyte,2017,170.0,84.0,,vital_events_2017.xlsx
0806411000,Pintuyan,Southern Leyte,2018,,79.0,,deaths_2018_stat_tables.xlsx
0806411000,Pintuyan,Southern Leyte,2019,117.0,59.0,preliminary,vitalstats_2019_stat_tables.xlsx
0806411000,Pintuyan,Southern Leyte,2020,137.0,84.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0806411000,Pintuyan,Southern Leyte,2021,118.0,105.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0806411000,Pintuyan,Southern Leyte,2022,136.0,90.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0806411000,Pintuyan,Southern Leyte,2023,124.0,87.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0806411000,Pintuyan,Southern Leyte,2024,102.0,71.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0806412000,Saint Bernard,Southern Leyte,2017,357.0,186.0,,vital_events_2017.xlsx
0806412000,Saint Bernard,Southern Leyte,2018,,181.0,,deaths_2018_stat_tables.xlsx
0806412000,Saint Bernard,Southern Leyte,2019,350.0,161.0,preliminary,vitalstats_2019_stat_tables.xlsx
0806412000,Saint Bernard,Southern Leyte,2020,307.0,186.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0806412000,Saint Bernard,Southern Leyte,2021,301.0,277.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0806412000,Saint Bernard,Southern Leyte,2022,320.0,206.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0806412000,Saint Bernard,Southern Leyte,2023,291.0,218.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0806412000,Saint Bernard,Southern Leyte,2024,279.0,189.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0806413000,San Francisco,Southern Leyte,2017,144.0,104.0,,vital_events_2017.xlsx
0806413000,San Francisco,Southern Leyte,2018,,96.0,,deaths_2018_stat_tables.xlsx
0806413000,San Francisco,Southern Leyte,2019,142.0,93.0,preliminary,vitalstats_2019_stat_tables.xlsx
0806413000,San Francisco,Southern Leyte,2020,118.0,101.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0806413000,San Francisco,Southern Leyte,2021,114.0,162.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0806413000,San Francisco,Southern Leyte,2022,139.0,142.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0806413000,San Francisco,Southern Leyte,2023,127.0,115.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0806413000,San Francisco,Southern Leyte,2024,120.0,112.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0806414000,San Juan,Southern Leyte,2017,176.0,108.0,,vital_events_2017.xlsx
0806414000,San Juan,Southern Leyte,2018,,128.0,,deaths_2018_stat_tables.xlsx
0806414000,San Juan,Southern Leyte,2019,193.0,109.0,preliminary,vitalstats_2019_stat_tables.xlsx
0806414000,San Juan,Southern Leyte,2020,168.0,126.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0806414000,San Juan,Southern Leyte,2021,165.0,170.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0806414000,San Juan,Southern Leyte,2022,150.0,122.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0806414000,San Juan,Southern Leyte,2023,147.0,142.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0806414000,San Juan,Southern Leyte,2024,128.0,113.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0806415000,San Ricardo,Southern Leyte,2017,143.0,65.0,,vital_events_2017.xlsx
0806415000,San Ricardo,Southern Leyte,2018,,66.0,,deaths_2018_stat_tables.xlsx
0806415000,San Ricardo,Southern Leyte,2019,106.0,58.0,preliminary,vitalstats_2019_stat_tables.xlsx
0806415000,San Ricardo,Southern Leyte,2020,121.0,54.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0806415000,San Ricardo,Southern Leyte,2021,94.0,95.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0806415000,San Ricardo,Southern Leyte,2022,89.0,73.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0806415000,San Ricardo,Southern Leyte,2023,80.0,74.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0806415000,San Ricardo,Southern Leyte,2024,86.0,78.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0806416000,Silago,Southern Leyte,2017,169.0,99.0,,vital_events_2017.xlsx
0806416000,Silago,Southern Leyte,2018,,87.0,,deaths_2018_stat_tables.xlsx
0806416000,Silago,Southern Leyte,2019,162.0,115.0,preliminary,vitalstats_2019_stat_tables.xlsx
0806416000,Silago,Southern Leyte,2020,153.0,84.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0806416000,Silago,Southern Leyte,2021,148.0,110.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0806416000,Silago,Southern Leyte,2022,140.0,128.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0806416000,Silago,Southern Leyte,2023,119.0,123.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0806416000,Silago,Southern Leyte,2024,131.0,96.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0806417000,Sogod,Southern Leyte,2017,801.0,357.0,,vital_events_2017.xlsx
0806417000,Sogod,Southern Leyte,2018,,343.0,,deaths_2018_stat_tables.xlsx
0806417000,Sogod,Southern Leyte,2019,754.0,292.0,preliminary,vitalstats_2019_stat_tables.xlsx
0806417000,Sogod,Southern Leyte,2020,646.0,285.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0806417000,Sogod,Southern Leyte,2021,607.0,439.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0806417000,Sogod,Southern Leyte,2022,635.0,374.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0806417000,Sogod,Southern Leyte,2023,637.0,347.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0806417000,Sogod,Southern Leyte,2024,567.0,328.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0806418000,Tomas Oppus,Southern Leyte,2017,222.0,108.0,,vital_events_2017.xlsx
0806418000,Tomas Oppus,Southern Leyte,2018,,106.0,,deaths_2018_stat_tables.xlsx
0806418000,Tomas Oppus,Southern Leyte,2019,209.0,116.0,preliminary,vitalstats_2019_stat_tables.xlsx
0806418000,Tomas Oppus,Southern Leyte,2020,196.0,120.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0806418000,Tomas Oppus,Southern Leyte,2021,174.0,154.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0806418000,Tomas Oppus,Southern Leyte,2022,191.0,145.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0806418000,Tomas Oppus,Southern Leyte,2023,163.0,155.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0806418000,Tomas Oppus,Southern Leyte,2024,136.0,124.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0806419000,Limasawa,Southern Leyte,2017,70.0,36.0,,vital_events_2017.xlsx
0806419000,Limasawa,Southern Leyte,2018,,45.0,,deaths_2018_stat_tables.xlsx
0806419000,Limasawa,Southern Leyte,2019,61.0,32.0,preliminary,vitalstats_2019_stat_tables.xlsx
0806419000,Limasawa,Southern Leyte,2020,75.0,38.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0806419000,Limasawa,Southern Leyte,2021,62.0,54.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0806419000,Limasawa,Southern Leyte,2022,49.0,53.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0806419000,Limasawa,Southern Leyte,2023,63.0,42.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0806419000,Limasawa,Southern Leyte,2024,45.0,46.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0807801000,Almeria,Biliran,2017,236.0,123.0,,vital_events_2017.xlsx
0807801000,Almeria,Biliran,2018,,130.0,,deaths_2018_stat_tables.xlsx
0807801000,Almeria,Biliran,2019,276.0,131.0,preliminary,vitalstats_2019_stat_tables.xlsx
0807801000,Almeria,Biliran,2020,229.0,125.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0807801000,Almeria,Biliran,2021,209.0,159.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0807801000,Almeria,Biliran,2022,238.0,149.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0807801000,Almeria,Biliran,2023,224.0,156.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0807801000,Almeria,Biliran,2024,231.0,123.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0807802000,Biliran,Biliran,2017,225.0,101.0,,vital_events_2017.xlsx
0807802000,Biliran,Biliran,2018,,119.0,,deaths_2018_stat_tables.xlsx
0807802000,Biliran,Biliran,2019,297.0,105.0,preliminary,vitalstats_2019_stat_tables.xlsx
0807802000,Biliran,Biliran,2020,275.0,97.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0807802000,Biliran,Biliran,2021,222.0,159.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0807802000,Biliran,Biliran,2022,323.0,139.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0807802000,Biliran,Biliran,2023,280.0,114.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0807802000,Biliran,Biliran,2024,251.0,120.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0807803000,Cabucgayan,Biliran,2017,317.0,125.0,,vital_events_2017.xlsx
0807803000,Cabucgayan,Biliran,2018,,100.0,,deaths_2018_stat_tables.xlsx
0807803000,Cabucgayan,Biliran,2019,324.0,121.0,preliminary,vitalstats_2019_stat_tables.xlsx
0807803000,Cabucgayan,Biliran,2020,252.0,141.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0807803000,Cabucgayan,Biliran,2021,235.0,159.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0807803000,Cabucgayan,Biliran,2022,320.0,156.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0807803000,Cabucgayan,Biliran,2023,275.0,154.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0807803000,Cabucgayan,Biliran,2024,262.0,162.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0807804000,Caibiran,Biliran,2017,386.0,145.0,,vital_events_2017.xlsx
0807804000,Caibiran,Biliran,2018,,146.0,,deaths_2018_stat_tables.xlsx
0807804000,Caibiran,Biliran,2019,473.0,129.0,preliminary,vitalstats_2019_stat_tables.xlsx
0807804000,Caibiran,Biliran,2020,430.0,139.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0807804000,Caibiran,Biliran,2021,366.0,181.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0807804000,Caibiran,Biliran,2022,446.0,174.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0807804000,Caibiran,Biliran,2023,356.0,162.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0807804000,Caibiran,Biliran,2024,340.0,161.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0807805000,Culaba,Biliran,2017,153.0,57.0,,vital_events_2017.xlsx
0807805000,Culaba,Biliran,2018,,76.0,,deaths_2018_stat_tables.xlsx
0807805000,Culaba,Biliran,2019,211.0,86.0,preliminary,vitalstats_2019_stat_tables.xlsx
0807805000,Culaba,Biliran,2020,187.0,90.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0807805000,Culaba,Biliran,2021,188.0,120.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0807805000,Culaba,Biliran,2022,273.0,84.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
0807805000,Culaba,Biliran,2023,212.0,91.0,,openstat births_muni_2023.csv;openstat deaths_muni_2023.csv
0807805000,Culaba,Biliran,2024,228.0,84.0,,openstat births_muni_2024.csv;openstat deaths_muni_2024.csv
0807806000,Kawayan,Biliran,2017,293.0,126.0,,vital_events_2017.xlsx
0807806000,Kawayan,Biliran,2018,,128.0,,deaths_2018_stat_tables.xlsx
0807806000,Kawayan,Biliran,2019,318.0,178.0,preliminary,vitalstats_2019_stat_tables.xlsx
0807806000,Kawayan,Biliran,2020,267.0,143.0,,births_2020_stat_tables.xlsx;deaths_2020_stat_tables.xlsx
0807806000,Kawayan,Biliran,2021,239.0,221.0,,births_2021_stat_tables.xlsx;deaths_2021_stat_tables.xlsx
0807806000,Kawayan,Biliran,2022,272.0,162.0,,births_2022_stat_tables.xlsx;deaths_2022_stat_tables.xlsx
