year,region,province_src,name_src,mayor_votes,psgc10,match_method
2016,REGION VI,ILOILO,JANIUAY,23479,0603023000,cur:exact
2016,REGION VI,ILOILO,LAMBUNAO,26546,0603025000,cur:exact
2016,REGION VI,ILOILO,LEGANES,16670,0603026000,cur:exact
2016,REGION VI,ILOILO,LEMERY,15177,0603027000,cur:exact
2016,REGION VI,ILOILO,LEON,21319,0603028000,cur:exact
2016,REGION VI,ILOILO,MAASIN,17071,0603029000,cur:exact
2016,REGION VI,ILOILO,MIAGAO,30675,0603030000,cur:exact
2016,REGION VI,ILOILO,MINA,9370,0603031000,cur:exact
2016,REGION VI,ILOILO,NEW LUCENA,11206,0603032000,cur:exact
2016,REGION VI,ILOILO,OTON,37277,0603034000,cur:exact
2016,REGION VI,ILOILO,PASSI,34416,0603035000,cur:based
2016,REGION VI,ILOILO,PAVIA,21882,0603036000,cur:exact
2016,REGION VI,ILOILO,POTOTAN,28726,0603037000,cur:exact
2016,REGION VI,ILOILO,SAN DIONISIO,16611,0603038000,cur:exact
2016,REGION VI,ILOILO,SAN ENRIQUE,16541,0603039000,cur:exact
2016,REGION VI,ILOILO,SAN JOAQUIN,20910,0603040000,cur:exact
2016,REGION VI,ILOILO,SAN MIGUEL,14908,0603041000,cur:exact
2016,REGION VI,ILOILO,SAN RAFAEL,7889,0603042000,cur:exact
2016,REGION VI,ILOILO,SANTA BARBARA,28791,0603043000,cur:exact
2016,REGION VI,ILOILO,SARA,21077,0603044000,cur:exact
2016,REGION VI,ILOILO,TIGBAUAN,26979,0603045000,cur:exact
2016,REGION VI,ILOILO,TUBUNGAN,10730,0603046000,cur:exact
2016,REGION VI,ILOILO,ZARRAGA,13266,0603047000,cur:exact
2016,REGION VII,BOHOL,ALBURQUERQUE,5301,0701201000,cur:exact
2016,REGION VII,BOHOL,ALICIA,9914,0701202000,cur:exact
2016,REGION VII,BOHOL,ANDA,10055,0701203000,cur:exact
2016,REGION VII,BOHOL,ANTEQUERA,6542,0701204000,cur:exact
2016,REGION VII,BOHOL,BACLAYON,10404,0701205000,cur:exact
2016,REGION VII,BOHOL,BALILIHAN,8259,0701206000,cur:exact
2016,REGION VII,BOHOL,BATUAN,6918,0701207000,cur:exact
2016,REGION VII,BOHOL,BIEN UNIDO,12003,0701248000,cur:exact
2016,REGION VII,BOHOL,BILAR,9033,0701208000,cur:exact
2016,REGION VII,BOHOL,BUENAVISTA,12572,0701209000,cur:exact
2016,REGION VII,BOHOL,CALAPE,14929,0701210000,cur:exact
2016,REGION VII,BOHOL,CANDIJAY,16200,0701211000,cur:exact
2016,REGION VII,BOHOL,CARMEN,22196,0701212000,cur:exact
2016,REGION VII,BOHOL,CATIGBIAN,11008,0701213000,cur:exact
2016,REGION VII,BOHOL,CLARIN,11666,0701214000,cur:exact
2016,REGION VII,BOHOL,CORELLA,4411,0701215000,cur:exact
2016,REGION VII,BOHOL,CORTES,8658,0701216000,cur:exact
2016,REGION VII,BOHOL,DAGOHOY,9128,0701217000,cur:exact
2016,REGION VII,BOHOL,DANAO,5425,0701218000,cur:exact
2016,REGION VII,BOHOL,DAUIS,21948,0701219000,cur:exact
2016,REGION VII,BOHOL,DIMIAO,8099,0701220000,cur:exact
2016,REGION VII,BOHOL,DUERO,9948,0701221000,cur:exact
2016,REGION VII,BOHOL,GARCIA HERNANDEZ,11831,0701222000,cur:exact
2016,REGION VII,BOHOL,GUINDULMAN,16370,0701223000,cur:exact
2016,REGION VII,BOHOL,INABANGA,20829,0701224000,cur:exact
2016,REGION VII,BOHOL,JAGNA,16918,0701225000,cur:exact
2016,REGION VII,BOHOL,JETAFE,11360,0701226000,cur:exact
2016,REGION VII,BOHOL,LILA,4289,0701227000,cur:exact
2016,REGION VII,BOHOL,LOAY,9804,0701228000,cur:exact
2016,REGION VII,BOHOL,LOBOC,9350,0701229000,cur:exact
2016,REGION VII,BOHOL,LOON,22321,0701230000,cur:exact
2016,REGION VII,BOHOL,MABINI,13470,0701231000,cur:exact
2016,REGION VII,BOHOL,MARIBOJOC,9914,0701232000,cur:exact
2016,REGION VII,BOHOL,PANGLAO,18400,0701233000,cur:exact
2016,REGION VII,BOHOL,PILAR,12977,0701234000,cur:exact
2016,REGION VII,BOHOL,PRES CARLOS P GARCIA PITOGO,11033,0701235000,old:stripped
2016,REGION VII,BOHOL,SAGBAYAN BORJA,8944,0701236000,old:stripped
2016,REGION VII,BOHOL,SAN ISIDRO,5435,0701237000,cur:exact
2016,REGION VII,BOHOL,SAN MIGUEL,11601,0701238000,cur:exact
2016,REGION VII,BOHOL,SEVILLA,6200,0701239000,cur:exact
2016,REGION VII,BOHOL,SIERRA BULLONES,12081,0701240000,cur:exact
2016,REGION VII,BOHOL,SIKATUNA,3349,0701241000,cur:exact
2016,REGION VII,BOHOL,TAGBILARAN,47339,0701242000,cur:based
2016,REGION VII,BOHOL,TALIBON,26425,0701243000,cur:exact
2016,REGION VII,BOHOL,TRINIDAD,15285,0701244000,cur:exact
2016,REGION VII,BOHOL,TUBIGON,19179,0701245000,cur:exact
2016,REGION VII,BOHOL,UBAY,31352,0701246000,cur:exact
2016,REGION VII,BOHOL,VALENCIA,11444,0701247000,cur:exact
2016,REGION VII,CEBU,ALCANTARA,8125,0702201000,cur:exact
2016,REGION VII,CEBU,ALCOY,9962,0702202000,cur:exact
2016,REGION VII,CEBU,ALEGRIA,12517,0702203000,cur:exact
2016,REGION VII,CEBU,ALOGUINSAN,14846,0702204000,cur:exact
2016,REGION VII,CEBU,ARGAO,33159,0702205000,cur:exact
2016,REGION VII,CEBU,ASTURIAS,24552,0702206000,cur:exact
2016,REGION VII,CEBU,BADIAN,18782,0702207000,cur:exact
2016,REGION VII,CEBU,BALAMBAN,37868,0702208000,cur:exact
2016,REGION VII,CEBU,BANTAYAN,28979,0702209000,cur:exact
2016,REGION VII,CEBU,BARILI,35887,0702210000,cur:exact
2016,REGION VII,CEBU,BOGO,37426,0702211000,cur:based
2016,REGION VII,CEBU,BOLJOON,5778,0702212000,cur:exact
2016,REGION VII,CEBU,BORBON,13956,0702213000,cur:exact
2016,REGION VII,CEBU,CARCAR,53547,0702214000,cur:based
2016,REGION VII,CEBU,CARMEN,25719,0702215000,cur:exact
2016,REGION VII,CEBU,CATMON,14255,0702216000,cur:exact
2016,REGION VII,CEBU,CEBU,499744,0730600000,cur:based
2016,REGION VII,CEBU,COMPOSTELA,23546,0702218000,cur:exact
2016,REGION VII,CEBU,CONSOLACION,58713,0702219000,cur:exact
2016,REGION VII,CEBU,CORDOBA,26096,0702220000,cur:exact
2016,REGION VII,CEBU,DAANBANTAYAN,40817,0702221000,cur:exact
2016,REGION VII,CEBU,DALAGUETE,26958,0702222000,cur:exact
2016,REGION VII,CEBU,DANAO,55692,0702223000,cur:based
2016,REGION VII,CEBU,DUMANJUG,25369,0702224000,cur:exact
2016,REGION VII,CEBU,GINATILAN,8497,0702225000,cur:exact
2016,REGION VII,CEBU,LAPU LAPU CITY OPON,145112,0731100000,name_unique_national
2016,REGION VII,CEBU,LILOAN,49276,0702227000,cur:exact
2016,REGION VII,CEBU,MADRIDEJOS,15713,0702228000,cur:exact
2016,REGION VII,CEBU,MALABUYOC,9868,0702229000,cur:exact
2016,REGION VII,CEBU,MANDAUE,150488,0731300000,cur:based
2016,REGION VII,CEBU,MEDELLIN,26521,0702231000,cur:exact
2016,REGION VII,CEBU,MINGLANILLA,45096,0702232000,cur:exact
2016,REGION VII,CEBU,MOALBOAL,16305,0702233000,cur:exact
2016,REGION VII,CEBU,NAGA,50898,0702234000,cur:based
2016,REGION VII,CEBU,OSLOB,13451,0702235000,cur:exact
2016,REGION VII,CEBU,PILAR,6938,0702236000,cur:exact
2016,REGION VII,CEBU,PINAMUNGAHAN,32148,0702237000,cur:exact
2016,REGION VII,CEBU,PORO,10426,0702238000,cur:exact
2016,REGION VII,CEBU,RONDA,11106,0702239000,cur:exact
2016,REGION VII,CEBU,SAMBOAN,9551,0702240000,cur:exact
2016,REGION VII,CEBU,SAN FERNANDO,35440,0702241000,cur:exact
2016,REGION VII,CEBU,SAN FRANCISCO,20485,0702242000,cur:exact
2016,REGION VII,CEBU,SAN REMIGIO,29567,0702243000,cur:exact
2016,REGION VII,CEBU,SANTA FE,13561,0702244000,cur:exact
2016,REGION VII,CEBU,SANTANDER,9184,0702245000,cur:exact
2016,REGION VII,CEBU,SIBONGA,17921,0702246000,cur:exact
2016,REGION VII,CEBU,SOGOD,15243,0702247000,cur:exact
2016,REGION VII,CEBU,TABOGON,20268,0702248000,cur:exact
2016,REGION VII,CEBU,TABUELAN,10209,0702249000,cur:exact
2016,REGION VII,CEBU,TALISAY,93954,0702250000,cur:based
2016,REGION VII,CEBU,TOLEDO,76027,0702251000,cur:based
2016,REGION VII,CEBU,TUBURAN,34302,0702252000,cur:exact
2016,REGION VII,CEBU,TUDELA,6495,0702253000,cur:exact
2016,REGION VII,SIQUIJOR,ENRIQUE VILLANUEVA,4187,1806101000,cur:exact
2016,REGION VII,SIQUIJOR,LARENA,8344,1806102000,cur:exact
2016,REGION VII,SIQUIJOR,LAZI,10383,1806103000,cur:exact
2016,REGION VII,SIQUIJOR,MARIA,7885,1806104000,cur:exact
2016,REGION VII,SIQUIJOR,SAN JUAN,8098,1806105000,cur:exact
2016,REGION VII,SIQUIJOR,SIQUIJOR,14192,1806106000,cur:exact
2016,REGION VIII,BILIRAN,ALMERIA,8257,0807801000,cur:exact
2016,REGION VIII,BILIRAN,BILIRAN,8515,0807802000,cur:exact
2016,REGION VIII,BILIRAN,CABUCGAYAN,9549,0807803000,cur:exact
2016,REGION VIII,BILIRAN,CAIBIRAN,10309,0807804000,cur:exact
2016,REGION VIII,BILIRAN,CULABA,4107,0807805000,cur:exact
2016,REGION VIII,BILIRAN,KAWAYAN,8821,0807806000,cur:exact
2016,REGION VIII,BILIRAN,MARIPIPI,2504,0807807000,cur:exact
2016,REGION VIII,BILIRAN,NAVAL,19428,0807808000,cur:exact
2016,REGION VIII,EASTERN SAMAR,ARTECHE,8415,0802601000,cur:exact
2016,REGION VIII,EASTERN SAMAR,BALANGIGA,7520,0802602000,cur:exact
2016,REGION VIII,EASTERN SAMAR,BALANGKAYAN,5658,0802603000,cur:exact
2016,REGION VIII,EASTERN SAMAR,BORONGAN,19015,0802604000,cur:based
2016,REGION VIII,EASTERN SAMAR,CAN AVID,10351,0802605000,cur:exact
2016,REGION VIII,EASTERN SAMAR,DOLORES,19416,0802606000,cur:exact
2016,REGION VIII,EASTERN SAMAR,GENERAL MACARTHUR,7119,0802607000,cur:exact
2016,REGION VIII,EASTERN SAMAR,GIPORLOS,7385,0802608000,cur:exact
2016,REGION VIII,EASTERN SAMAR,GUIUAN,25236,0802609000,cur:exact
2016,REGION VIII,EASTERN SAMAR,HERNANI,4652,0802610000,cur:exact
2016,REGION VIII,EASTERN SAMAR,JIPAPAD,4306,0802611000,cur:exact
2016,REGION VIII,EASTERN SAMAR,LAWAAN,7392,0802612000,cur:exact
2016,REGION VIII,EASTERN SAMAR,LLORENTE,10905,0802613000,cur:exact
2016,REGION VIII,EASTERN SAMAR,MASLOG,2361,0802614000,cur:exact
2016,REGION VIII,EASTERN SAMAR,MAYDOLONG,8019,0802615000,cur:exact
2016,REGION VIII,EASTERN SAMAR,MERCEDES,4154,0802616000,cur:exact
2016,REGION VIII,EASTERN SAMAR,ORAS,16925,0802617000,cur:exact
2016,REGION VIII,EASTERN SAMAR,QUINAPONDAN,7660,0802618000,cur:exact
2016,REGION VIII,EASTERN SAMAR,SALCEDO,11788,0802619000,cur:exact
2016,REGION VIII,EASTERN SAMAR,SAN JULIAN,7389,0802620000,cur:exact
2016,REGION VIII,EASTERN SAMAR,SAN POLICARPO,7795,0802621000,cur:exact
2016,REGION VIII,EASTERN SAMAR,SULAT,7921,0802622000,cur:exact
2016,REGION VIII,EASTERN SAMAR,TAFT,10143,0802623000,cur:exact
2016,REGION VIII,LEYTE,ABUYOG,23739,0803701000,cur:exact
2016,REGION VIII,LEYTE,ALANGALANG,24218,0803702000,cur:exact
2016,REGION VIII,LEYTE,ALBUERA,20210,0803703000,cur:exact
2016,REGION VIII,LEYTE,BABATNGON,12714,0803705000,cur:exact
2016,REGION VIII,LEYTE,BARUGO,15293,0803706000,cur:exact
2016,REGION VIII,LEYTE,BATO,13604,0803707000,cur:exact
2016,REGION VIII,LEYTE,BAYBAY,44666,0803708000,cur:based
2016,REGION VIII,LEYTE,BURAUEN,23094,0803710000,cur:exact
2016,REGION VIII,LEYTE,CALUBIAN,16040,0803713000,cur:exact
2016,REGION VIII,LEYTE,CAPOOCAN,14321,0803714000,cur:exact
2016,REGION VIII,LEYTE,CARIGARA,26396,0803715000,cur:exact
2016,REGION VIII,LEYTE,DAGAMI,17304,0803717000,cur:exact
2016,REGION VIII,LEYTE,DULAG,21312,0803718000,cur:exact
2016,REGION VIII,LEYTE,HILONGOS,24979,0803719000,cur:exact
2016,REGION VIII,LEYTE,HINDANG,10596,0803720000,cur:exact
2016,REGION VIII,LEYTE,INOPACAN,7162,0803721000,cur:exact
2016,REGION VIII,LEYTE,ISABEL,23412,0803722000,cur:exact
2016,REGION VIII,LEYTE,JARO,16718,0803723000,cur:exact
2016,REGION VIII,LEYTE,JAVIER BUGHO,11016,0803724000,old:stripped
2016,REGION VIII,LEYTE,JULITA,7948,0803725000,cur:exact
2016,REGION VIII,LEYTE,KANANGA,26299,0803726000,cur:exact
2016,REGION VIII,LEYTE,LA PAZ,9204,0803728000,cur:exact
2016,REGION VIII,LEYTE,LEYTE,17975,0803729000,cur:exact
2016,REGION VIII,LEYTE,MACARTHUR,10277,0803730000,cur:exact
2016,REGION VIII,LEYTE,MAHAPLAG,9348,0803731000,cur:exact
2016,REGION VIII,LEYTE,MATAG OB,7073,0803733000,cur:exact
2016,REGION VIII,LEYTE,MATALOM,13716,0803734000,cur:exact
2016,REGION VIII,LEYTE,MAYORGA,8374,0803735000,cur:exact
2016,REGION VIII,LEYTE,MERIDA,14060,0803736000,cur:exact
2016,REGION VIII,LEYTE,ORMOC,98295,0803738000,cur:based
2016,REGION VIII,LEYTE,PALO,30978,0803739000,cur:exact
2016,REGION VIII,LEYTE,PALOMPON,29248,0803740000,cur:exact
2016,REGION VIII,LEYTE,PASTRANA,9531,0803741000,cur:exact
2016,REGION VIII,LEYTE,SAN ISIDRO,16379,0803742000,cur:exact
2016,REGION VIII,LEYTE,SAN MIGUEL,10112,0803743000,cur:exact
2016,REGION VIII,LEYTE,SANTA FE,10064,0803744000,cur:exact
2016,REGION VIII,LEYTE,TABANGO,15333,0803745000,cur:exact
2016,REGION VIII,LEYTE,TABONTABON,6293,0803746000,cur:exact
2016,REGION VIII,LEYTE,TACLOBAN,96068,0831600000,cur:based
2016,REGION VIII,LEYTE,TANAUAN,26146,0803748000,cur:exact
2016,REGION VIII,LEYTE,TOLOSA,10891,0803749000,cur:exact
2016,REGION VIII,LEYTE,TUNGA,4753,0803750000,cur:exact
2016,REGION VIII,LEYTE,VILLABA,21138,0803751000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,ALLEN,10516,0804801000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,BIRI,6074,0804802000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,BOBON,11298,0804803000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,CAPUL,7612,0804804000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,CATARMAN,38320,0804805000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,CATUBIG,15025,0804806000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,GAMAY,11300,0804807000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,LAOANG,24294,0804808000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,LAPINIG,6082,0804809000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,LAS NAVAS,9636,0804810000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,LAVEZARES,15657,0804811000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,LOPE DE VEGA,6985,0804824000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,MAPANAS,9396,0804812000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,MONDRAGON,15875,0804813000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,PALAPAG,15720,0804814000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,PAMBUJAN,6039,0804815000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,ROSARIO,5520,0804816000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,SAN ANTONIO,5158,0804817000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,SAN ISIDRO,13887,0804818000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,SAN JOSE,7916,0804819000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,SAN ROQUE,10811,0804820000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,SAN VICENTE,4698,0804821000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,SILVINO LOBOS,7340,0804822000,cur:exact
2016,REGION VIII,NORTHERN SAMAR,VICTORIA,8670,0804823000,cur:exact
2016,REGION VIII,SAMAR,ALMAGRO,7161,0806001000,cur:exact
2016,REGION VIII,SAMAR,BASEY,25642,0806002000,cur:exact
2016,REGION VIII,SAMAR,CALBAYOG,91144,0806003000,cur:based
2016,REGION VIII,SAMAR,CALBIGA,12447,0806004000,cur:exact
2016,REGION VIII,SAMAR,CATBALOGAN,46460,0806005000,cur:based
2016,REGION VIII,SAMAR,DARAM,18522,0806006000,cur:exact
2016,REGION VIII,SAMAR,GANDARA,17105,0806007000,cur:exact
2016,REGION VIII,SAMAR,HINABANGAN,8121,0806008000,cur:exact
2016,REGION VIII,SAMAR,JIABONG,9471,0806009000,cur:exact
2016,REGION VIII,SAMAR,MARABUT,9609,0806010000,cur:exact
2016,REGION VIII,SAMAR,MATUGUINAO,4308,0806011000,cur:exact
2016,REGION VIII,SAMAR,MOTIONG,7446,0806012000,cur:exact
2016,REGION VIII,SAMAR,PAGSANGHAN,6219,0806026000,cur:exact
2016,REGION VIII,SAMAR,PARANAS WRIGHT,15582,0806022000,old:stripped
2016,REGION VIII,SAMAR,PINABACDAO,9489,0806013000,cur:exact
2016,REGION VIII,SAMAR,SAN JORGE,9292,0806025000,cur:exact
2016,REGION VIII,SAMAR,SAN JOSE DE BUAN,3828,0806014000,cur:exact
2016,REGION VIII,SAMAR,SAN SEBASTIAN,4503,0806015000,cur:exact
2016,REGION VIII,SAMAR,SANTA MARGARITA,12589,0806016000,cur:exact
2016,REGION VIII,SAMAR,SANTA RITA,19163,0806017000,cur:exact
2016,REGION VIII,SAMAR,SANTO NINO,7753,0806018000,cur:exact
2016,REGION VIII,SAMAR,TAGAPUL AN,5020,0806024000,cur:exact
2016,REGION VIII,SAMAR,TALALORA,4885,0806019000,cur:exact
2016,REGION VIII,SAMAR,TARANGNAN,13739,0806020000,cur:exact
2016,REGION VIII,SAMAR,VILLAREAL,13295,0806021000,cur:exact
2016,REGION VIII,SAMAR,ZUMARRAGA,8578,0806023000,cur:exact
2016,REGION VIII,SOUTHERN LEYTE,ANAHAWAN,4485,0806401000,cur:exact
2016,REGION VIII,SOUTHERN LEYTE,BONTOC,8022,0806402000,cur:exact
2016,REGION VIII,SOUTHERN LEYTE,HINUNANGAN,13961,0806403000,cur:exact
2016,REGION VIII,SOUTHERN LEYTE,HINUNDAYAN,7067,0806404000,cur:exact
2016,REGION VIII,SOUTHERN LEYTE,LIBAGON,6958,0806405000,cur:exact
2016,REGION VIII,SOUTHERN LEYTE,LILOAN,11330,0806406000,cur:exact
2016,REGION VIII,SOUTHERN LEYTE,LIMASAWA,3324,0806419000,cur:exact
2016,REGION VIII,SOUTHERN LEYTE,MAASIN,38827,0806407000,cur:based
2016,REGION VIII,SOUTHERN LEYTE,MACROHON,12756,0806408000,cur:exact
2016,REGION VIII,SOUTHERN LEYTE,MALITBOG,8528,0806409000,cur:exact
2016,REGION VIII,SOUTHERN LEYTE,PADRE BURGOS,5427,0806410000,cur:exact
2016,REGION VIII,SOUTHERN LEYTE,PINTUYAN,5620,0806411000,cur:exact
2016,REGION VIII,SOUTHERN LEYTE,SAINT BERNARD,12942,0806412000,cur:exact
2016,REGION VIII,SOUTHERN LEYTE,SAN FRANCISCO,6275,0806413000,cur:exact
2016,REGION VIII,SOUTHERN LEYTE,SAN JUAN CABALIAN,5681,0806414000,old:stripped
2016,REGION VIII,SOUTHERN LEYTE,SAN RICARDO,5121,0806415000,cur:exact
2016,REGION VIII,SOUTHERN LEYTE,SILAGO,3826,0806416000,cur:exact
2016,REGION VIII,SOUTHERN LEYTE,SOGOD,24338,0806417000,cur:exact
2016,REGION VIII,SOUTHERN LEYTE,TOMAS OPPUS,8250,0806418000,cur:exact
2016,REGION X,BUKIDNON,BAUNGON,15775,1001301000,cur:exact
2016,REGION X,BUKIDNON,CABANGLASAN,11123,1001322000,cur:exact
2016,REGION X,BUKIDNON,DAMULOG,11469,1001302000,cur:exact
2016,REGION X,BUKIDNON,DANGCAGAN,10866,1001303000,cur:exact
2016,REGION X,BUKIDNON,DON CARLOS,24772,1001304000,cur:exact
2016,REGION X,BUKIDNON,IMPASUG ONG,19868,1001305000,cur:exact
2016,REGION X,BUKIDNON,KADINGILAN,15249,1001306000,cur:exact
2016,REGION X,BUKIDNON,KALILANGAN,17658,1001307000,cur:exact
2016,REGION X,BUKIDNON,KIBAWE,11975,1001308000,cur:exact
2016,REGION X,BUKIDNON,KITAOTAO,9226,1001309000,cur:exact
2016,REGION X,BUKIDNON,LANTAPAN,24189,1001310000,cur:exact
2016,REGION X,BUKIDNON,LIBONA,17899,1001311000,cur:exact
2016,REGION X,BUKIDNON,MALAYBALAY,49958,1001312000,cur:based
2016,REGION X,BUKIDNON,MALITBOG,10702,1001313000,cur:exact
2016,REGION X,BUKIDNON,MANOLO FORTICH,40236,1001314000,cur:exact
2016,REGION X,BUKIDNON,MARAMAG,34642,1001315000,cur:exact
2016,REGION X,BUKIDNON,PANGANTUCAN,21515,1001316000,cur:exact
2016,REGION X,BUKIDNON,QUEZON,32641,1001317000,cur:exact
2016,REGION X,BUKIDNON,SAN FERNANDO,20628,1001318000,cur:exact
2016,REGION X,BUKIDNON,SUMILAO,12948,1001319000,cur:exact
2016,REGION X,BUKIDNON,TALAKAG,30246,1001320000,cur:exact
2016,REGION X,BUKIDNON,VALENCIA,76123,1001321000,cur:based
2016,REGION X,CAMIGUIN,CATARMAN,9114,1001801000,cur:exact
2016,REGION X,CAMIGUIN,GUINSILIBAN,3536,1001802000,cur:exact
2016,REGION X,CAMIGUIN,MAHINOG,7494,1001803000,cur:exact
2016,REGION X,CAMIGUIN,MAMBAJAO,18242,1001804000,cur:exact
2016,REGION X,CAMIGUIN,SAGAY,6626,1001805000,cur:exact
2016,REGION X,LANAO DEL NORTE,BACOLOD,10690,1003501000,cur:exact
2016,REGION X,LANAO DEL NORTE,BALOI,12852,1003502000,cur:exact
2016,REGION X,LANAO DEL NORTE,BAROY,12512,1003503000,cur:exact
2016,REGION X,LANAO DEL NORTE,ILIGAN,117905,1030900000,cur:based
2016,REGION X,LANAO DEL NORTE,KAPATAGAN,20320,1003505000,cur:exact
2016,REGION X,LANAO DEL NORTE,KAUSWAGAN,10908,1003507000,cur:exact
2016,REGION X,LANAO DEL NORTE,KOLAMBUGAN,11542,1003508000,cur:exact
2016,REGION X,LANAO DEL NORTE,LALA,30906,1003509000,cur:exact
2016,REGION X,LANAO DEL NORTE,LINAMON,8648,1003510000,cur:exact
2016,REGION X,LANAO DEL NORTE,MAGSAYSAY,5204,1003511000,cur:exact
2016,REGION X,LANAO DEL NORTE,MAIGO,9095,1003512000,cur:exact
2016,REGION X,LANAO DEL NORTE,MATUNGAO,3548,1003513000,cur:exact
2016,REGION X,LANAO DEL NORTE,MUNAI,3863,1003514000,cur:exact
2016,REGION X,LANAO DEL NORTE,NUNUNGAN,2741,1003515000,cur:exact
2016,REGION X,LANAO DEL NORTE,PANTAO RAGAT,9367,1003516000,cur:exact
2016,REGION X,LANAO DEL NORTE,PANTAR,6287,1003523000,cur:exact
2016,REGION X,LANAO DEL NORTE,POONA PIAGAPO,7547,1003517000,cur:exact
2016,REGION X,LANAO DEL NORTE,SALVADOR,8372,1003518000,cur:exact
2016,REGION X,LANAO DEL NORTE,SAPAD,6042,1003519000,cur:exact
2016,REGION X,LANAO DEL NORTE,SULTAN NAGA DIMAPORO KAROMATAN,22232,1003506000,old:stripped
2016,REGION X,LANAO DEL NORTE,TAGOLOAN,720,1003520000,cur:exact
2016,REGION X,LANAO DEL NORTE,TANGCAL,3630,1003521000,cur:exact
2016,REGION X,LANAO DEL NORTE,TUBOD,17512,1003522000,cur:exact
2016,REGION X,MISAMIS OCCIDENTAL,ALORAN,14178,1004201000,cur:exact
2016,REGION X,MISAMIS OCCIDENTAL,BALIANGAO,7552,1004202000,cur:exact
2016,REGION X,MISAMIS OCCIDENTAL,BONIFACIO,13696,1004203000,cur:exact
2016,REGION X,MISAMIS OCCIDENTAL,CALAMBA,8092,1004204000,cur:exact
2016,REGION X,MISAMIS OCCIDENTAL,CLARIN,17395,1004205000,cur:exact
2016,REGION X,MISAMIS OCCIDENTAL,CONCEPCION,2558,1004206000,cur:exact
2016,REGION X,MISAMIS OCCIDENTAL,DON VICTORIANO CHIONGBIAN DON MARIANO MARCOS,4172,1004217000,old:stripped
2016,REGION X,MISAMIS OCCIDENTAL,JIMENEZ,14498,1004207000,cur:exact
2016,REGION X,MISAMIS OCCIDENTAL,LOPEZ JAENA,12858,1004208000,cur:exact
2016,REGION X,MISAMIS OCCIDENTAL,OROQUIETA,35691,1004209000,cur:based
2016,REGION X,MISAMIS OCCIDENTAL,OZAMIS,46729,1004210000,cur:exact
2016,REGION X,MISAMIS OCCIDENTAL,PANAON,5537,1004211000,cur:exact
2016,REGION X,MISAMIS OCCIDENTAL,PLARIDEL,20501,1004212000,cur:exact
2016,REGION X,MISAMIS OCCIDENTAL,SAPANG DALAGA,9484,1004213000,cur:exact
2016,REGION X,MISAMIS OCCIDENTAL,SINACABAN,10897,1004214000,cur:exact
2016,REGION X,MISAMIS OCCIDENTAL,TANGUB,22644,1004215000,cur:based
2016,REGION X,MISAMIS OCCIDENTAL,TUDELA,6384,1004216000,cur:exact
2016,REGION X,MISAMIS ORIENTAL,ALUBIJID,14926,1004301000,cur:exact
2016,REGION X,MISAMIS ORIENTAL,BALINGASAG,33178,1004302000,cur:exact
2016,REGION X,MISAMIS ORIENTAL,BALINGOAN,6473,1004303000,cur:exact
2016,REGION X,MISAMIS ORIENTAL,BINUANGAN,4776,1004304000,cur:exact
2016,REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,240406,1030500000,cur:based
2016,REGION X,MISAMIS ORIENTAL,CLAVERIA,23151,1004306000,cur:exact
2016,REGION X,MISAMIS ORIENTAL,EL SALVADOR,28475,1004307000,cur:based
2016,REGION X,MISAMIS ORIENTAL,GINGOOG,60376,1004308000,cur:based
2016,REGION X,MISAMIS ORIENTAL,GITAGUM,10308,1004309000,cur:exact
2016,REGION X,MISAMIS ORIENTAL,INITAO,15437,1004310000,cur:exact
2016,REGION X,MISAMIS ORIENTAL,JASAAN,26673,1004311000,cur:exact
2016,REGION X,MISAMIS ORIENTAL,KINOGUITAN,8200,1004312000,cur:exact
2016,REGION X,MISAMIS ORIENTAL,LAGONGLONG,12594,1004313000,cur:exact
2016,REGION X,MISAMIS ORIENTAL,LAGUINDINGAN,14329,1004314000,cur:exact
2016,REGION X,MISAMIS ORIENTAL,LIBERTAD,7578,1004315000,cur:exact
2016,REGION X,MISAMIS ORIENTAL,LUGAIT,9651,1004316000,cur:exact
